id,name,waittime,tookedtime
8751,Enchanted Tales with Belle,30,2018-04-19T18:58:15.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T19:00:14.000Z
8797,Enchanted Tales with Belle,30,2018-04-19T18:58:15.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T19:01:14.000Z
8843,Enchanted Tales with Belle,30,2018-04-19T18:58:15.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T19:02:14.000Z
8889,Enchanted Tales with Belle,30,2018-04-19T18:58:15.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T19:03:14.000Z
8935,Enchanted Tales with Belle,30,2018-04-19T19:04:16.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T19:04:16.000Z
8981,Enchanted Tales with Belle,30,2018-04-19T19:04:16.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T19:05:14.000Z
9027,Enchanted Tales with Belle,30,2018-04-19T19:04:16.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T19:06:14.000Z
9073,Enchanted Tales with Belle,30,2018-04-19T19:04:16.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T19:07:14.000Z
9119,Enchanted Tales with Belle,30,2018-04-19T19:04:16.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T19:08:14.000Z
9165,Enchanted Tales with Belle,30,2018-04-19T19:04:16.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T19:09:14.000Z
9211,Enchanted Tales with Belle,30,2018-04-19T19:10:15.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T19:10:15.000Z
9257,Enchanted Tales with Belle,30,2018-04-19T19:10:15.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T19:11:14.000Z
9303,Enchanted Tales with Belle,30,2018-04-19T19:10:15.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T19:12:14.000Z
9349,Enchanted Tales with Belle,30,2018-04-19T19:10:15.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T19:13:14.000Z
9395,Enchanted Tales with Belle,30,2018-04-19T19:10:15.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T19:14:14.000Z
9441,Enchanted Tales with Belle,30,2018-04-19T19:10:15.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T19:15:14.000Z
9487,Enchanted Tales with Belle,50,2018-04-19T19:16:15.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T19:16:15.000Z
9533,Enchanted Tales with Belle,50,2018-04-19T19:16:15.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T19:17:14.000Z
9579,Enchanted Tales with Belle,50,2018-04-19T19:16:15.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T19:18:14.000Z
9625,Enchanted Tales with Belle,50,2018-04-19T19:16:15.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T19:19:14.000Z
9671,Enchanted Tales with Belle,50,2018-04-19T19:16:15.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T19:20:14.000Z
9717,Enchanted Tales with Belle,50,2018-04-19T19:16:15.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T19:21:14.000Z
9763,Enchanted Tales with Belle,50,2018-04-19T19:22:16.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T19:22:16.000Z
9809,Enchanted Tales with Belle,50,2018-04-19T19:22:16.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T19:23:14.000Z
9855,Enchanted Tales with Belle,50,2018-04-19T19:22:16.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T19:24:14.000Z
9901,Enchanted Tales with Belle,50,2018-04-19T19:22:16.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T19:25:14.000Z
9947,Enchanted Tales with Belle,50,2018-04-19T19:22:16.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T19:26:14.000Z
9993,Enchanted Tales with Belle,50,2018-04-19T19:22:16.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T19:27:14.000Z
10039,Enchanted Tales with Belle,60,2018-04-19T19:28:15.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T19:28:15.000Z
10085,Enchanted Tales with Belle,60,2018-04-19T19:28:15.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T19:29:14.000Z
10131,Enchanted Tales with Belle,60,2018-04-19T19:28:15.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T19:30:14.000Z
10177,Enchanted Tales with Belle,60,2018-04-19T19:28:15.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T19:31:14.000Z
10223,Enchanted Tales with Belle,60,2018-04-19T19:28:15.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T19:32:14.000Z
10269,Enchanted Tales with Belle,60,2018-04-19T19:28:15.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T19:33:14.000Z
10315,Enchanted Tales with Belle,40,2018-04-19T19:43:11.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T19:43:11.000Z
10361,Enchanted Tales with Belle,40,2018-04-19T19:43:11.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T19:44:06.000Z
10407,Enchanted Tales with Belle,40,2018-04-19T19:43:11.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T19:45:06.000Z
10453,Enchanted Tales with Belle,40,2018-04-19T19:43:11.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T19:46:06.000Z
10499,Enchanted Tales with Belle,40,2018-04-19T19:43:11.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T19:47:06.000Z
10545,Enchanted Tales with Belle,40,2018-04-19T19:43:11.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T19:48:06.000Z
10591,Enchanted Tales with Belle,40,2018-04-19T19:49:10.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T19:49:10.000Z
10637,Enchanted Tales with Belle,40,2018-04-19T19:49:10.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T19:50:06.000Z
10683,Enchanted Tales with Belle,40,2018-04-19T19:49:10.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T19:51:06.000Z
10729,Enchanted Tales with Belle,40,2018-04-19T19:49:10.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T19:52:06.000Z
10775,Enchanted Tales with Belle,40,2018-04-19T19:49:10.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T19:53:06.000Z
10821,Enchanted Tales with Belle,40,2018-04-19T19:49:10.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T19:54:06.000Z
10867,Enchanted Tales with Belle,40,2018-04-19T19:55:07.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T19:55:07.000Z
10913,Enchanted Tales with Belle,40,2018-04-19T19:55:07.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T19:56:06.000Z
10959,Enchanted Tales with Belle,40,2018-04-19T19:55:07.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T19:57:06.000Z
11005,Enchanted Tales with Belle,40,2018-04-19T19:55:07.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T19:58:06.000Z
11051,Enchanted Tales with Belle,40,2018-04-19T19:55:07.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T19:59:06.000Z
11097,Enchanted Tales with Belle,40,2018-04-19T19:55:07.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:00:06.000Z
11143,Enchanted Tales with Belle,10,2018-04-19T20:01:08.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:01:08.000Z
11189,Enchanted Tales with Belle,10,2018-04-19T20:01:08.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:02:06.000Z
11235,Enchanted Tales with Belle,10,2018-04-19T20:01:08.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:03:06.000Z
11281,Enchanted Tales with Belle,10,2018-04-19T20:01:08.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:04:06.000Z
11327,Enchanted Tales with Belle,10,2018-04-19T20:01:08.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:05:06.000Z
11373,Enchanted Tales with Belle,10,2018-04-19T20:01:08.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:06:06.000Z
11419,Enchanted Tales with Belle,20,2018-04-19T20:07:08.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:07:08.000Z
11465,Enchanted Tales with Belle,20,2018-04-19T20:07:08.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:08:06.000Z
11511,Enchanted Tales with Belle,20,2018-04-19T20:07:08.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:09:06.000Z
11557,Enchanted Tales with Belle,20,2018-04-19T20:07:08.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:10:06.000Z
11603,Enchanted Tales with Belle,20,2018-04-19T20:07:08.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:11:06.000Z
11649,Enchanted Tales with Belle,20,2018-04-19T20:07:08.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:12:06.000Z
11695,Enchanted Tales with Belle,10,2018-04-19T20:13:07.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:13:07.000Z
11741,Enchanted Tales with Belle,10,2018-04-19T20:13:07.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:14:06.000Z
11787,Enchanted Tales with Belle,10,2018-04-19T20:13:07.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:15:06.000Z
11833,Enchanted Tales with Belle,10,2018-04-19T20:13:07.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:16:06.000Z
11879,Enchanted Tales with Belle,10,2018-04-19T20:13:07.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:17:06.000Z
11925,Enchanted Tales with Belle,10,2018-04-19T20:13:07.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:18:06.000Z
11971,Enchanted Tales with Belle,10,2018-04-19T20:19:11.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:19:11.000Z
12017,Enchanted Tales with Belle,10,2018-04-19T20:19:11.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:20:06.000Z
12063,Enchanted Tales with Belle,10,2018-04-19T20:19:11.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:21:06.000Z
12109,Enchanted Tales with Belle,10,2018-04-19T20:19:11.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:22:06.000Z
12155,Enchanted Tales with Belle,10,2018-04-19T20:19:11.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:23:06.000Z
12201,Enchanted Tales with Belle,10,2018-04-19T20:19:11.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:24:06.000Z
12247,Enchanted Tales with Belle,10,2018-04-19T20:25:07.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:25:07.000Z
12293,Enchanted Tales with Belle,10,2018-04-19T20:25:07.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:26:06.000Z
12339,Enchanted Tales with Belle,10,2018-04-19T20:25:07.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:27:06.000Z
12385,Enchanted Tales with Belle,10,2018-04-19T20:25:07.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:28:06.000Z
12431,Enchanted Tales with Belle,10,2018-04-19T20:25:07.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:29:06.000Z
12477,Enchanted Tales with Belle,10,2018-04-19T20:25:07.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:30:06.000Z
12523,Enchanted Tales with Belle,10,2018-04-19T20:31:07.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:31:07.000Z
12569,Enchanted Tales with Belle,10,2018-04-19T20:31:07.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:32:06.000Z
12615,Enchanted Tales with Belle,10,2018-04-19T20:31:07.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:33:06.000Z
12661,Enchanted Tales with Belle,10,2018-04-19T20:31:07.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:34:06.000Z
12707,Enchanted Tales with Belle,10,2018-04-19T20:31:07.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:35:06.000Z
12753,Enchanted Tales with Belle,10,2018-04-19T20:31:07.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:36:06.000Z
12799,Enchanted Tales with Belle,10,2018-04-19T20:37:08.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:37:08.000Z
12845,Enchanted Tales with Belle,10,2018-04-19T20:37:08.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:38:06.000Z
12891,Enchanted Tales with Belle,10,2018-04-19T20:37:08.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:39:06.000Z
12937,Enchanted Tales with Belle,10,2018-04-19T20:37:08.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:40:06.000Z
12983,Enchanted Tales with Belle,10,2018-04-19T20:37:08.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:41:06.000Z
13029,Enchanted Tales with Belle,10,2018-04-19T20:37:08.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:42:06.000Z
13075,Enchanted Tales with Belle,50,2018-04-19T20:43:07.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:43:07.000Z
13121,Enchanted Tales with Belle,50,2018-04-19T20:43:07.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:44:06.000Z
13167,Enchanted Tales with Belle,50,2018-04-19T20:43:07.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:45:06.000Z
13213,Enchanted Tales with Belle,50,2018-04-19T20:43:07.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:46:06.000Z
13259,Enchanted Tales with Belle,50,2018-04-19T20:43:07.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:47:06.000Z
13305,Enchanted Tales with Belle,50,2018-04-19T20:43:07.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:48:06.000Z
13351,Enchanted Tales with Belle,50,2018-04-19T20:49:07.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:49:07.000Z
13397,Enchanted Tales with Belle,50,2018-04-19T20:49:07.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:50:06.000Z
13443,Enchanted Tales with Belle,50,2018-04-19T20:49:07.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:51:06.000Z
13489,Enchanted Tales with Belle,50,2018-04-19T20:49:07.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:52:06.000Z
13535,Enchanted Tales with Belle,50,2018-04-19T20:49:07.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:53:06.000Z
13581,Enchanted Tales with Belle,50,2018-04-19T20:49:07.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:54:06.000Z
13627,Enchanted Tales with Belle,50,2018-04-19T20:55:12.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:55:12.000Z
13673,Enchanted Tales with Belle,50,2018-04-19T20:55:12.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:56:06.000Z
13719,Enchanted Tales with Belle,50,2018-04-19T20:55:12.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:57:06.000Z
13765,Enchanted Tales with Belle,50,2018-04-19T20:55:12.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:58:06.000Z
13811,Enchanted Tales with Belle,50,2018-04-19T20:55:12.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T20:59:06.000Z
13857,Enchanted Tales with Belle,50,2018-04-19T20:55:12.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:00:06.000Z
13903,Enchanted Tales with Belle,40,2018-04-19T21:01:07.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:01:07.000Z
13949,Enchanted Tales with Belle,40,2018-04-19T21:01:07.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:02:06.000Z
13995,Enchanted Tales with Belle,40,2018-04-19T21:01:07.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:03:06.000Z
14041,Enchanted Tales with Belle,40,2018-04-19T21:01:07.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:04:34.000Z
14087,Enchanted Tales with Belle,40,2018-04-19T21:01:07.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:05:34.000Z
14133,Enchanted Tales with Belle,40,2018-04-19T21:06:35.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:06:35.000Z
14179,Enchanted Tales with Belle,40,2018-04-19T21:06:35.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:07:34.000Z
14225,Enchanted Tales with Belle,40,2018-04-19T21:06:35.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:08:34.000Z
14271,Enchanted Tales with Belle,40,2018-04-19T21:06:35.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:09:34.000Z
14317,Enchanted Tales with Belle,40,2018-04-19T21:06:35.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:10:34.000Z
14363,Enchanted Tales with Belle,40,2018-04-19T21:06:35.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:11:34.000Z
14409,Enchanted Tales with Belle,40,2018-04-19T21:12:36.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:12:36.000Z
14455,Enchanted Tales with Belle,40,2018-04-19T21:12:36.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:13:34.000Z
14501,Enchanted Tales with Belle,40,2018-04-19T21:12:36.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:14:34.000Z
14547,Enchanted Tales with Belle,40,2018-04-19T21:12:36.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:15:34.000Z
14593,Enchanted Tales with Belle,40,2018-04-19T21:12:36.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:16:34.000Z
14639,Enchanted Tales with Belle,40,2018-04-19T21:12:36.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:17:34.000Z
14685,Enchanted Tales with Belle,30,2018-04-19T21:18:35.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:18:35.000Z
14731,Enchanted Tales with Belle,30,2018-04-19T21:18:35.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:19:34.000Z
14777,Enchanted Tales with Belle,30,2018-04-19T21:18:35.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:20:34.000Z
14823,Enchanted Tales with Belle,30,2018-04-19T21:18:35.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:21:34.000Z
14869,Enchanted Tales with Belle,30,2018-04-19T21:18:35.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:22:34.000Z
14915,Enchanted Tales with Belle,30,2018-04-19T21:18:35.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:23:34.000Z
14961,Enchanted Tales with Belle,60,2018-04-19T21:24:35.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:24:35.000Z
15007,Enchanted Tales with Belle,60,2018-04-19T21:24:35.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:25:34.000Z
15053,Enchanted Tales with Belle,60,2018-04-19T21:24:35.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:26:34.000Z
15099,Enchanted Tales with Belle,60,2018-04-19T21:24:35.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:27:34.000Z
15145,Enchanted Tales with Belle,60,2018-04-19T21:24:35.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:28:34.000Z
15191,Enchanted Tales with Belle,60,2018-04-19T21:24:35.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:29:34.000Z
15237,Enchanted Tales with Belle,10,2018-04-19T21:30:36.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:30:36.000Z
15283,Enchanted Tales with Belle,10,2018-04-19T21:30:36.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:31:34.000Z
15329,Enchanted Tales with Belle,10,2018-04-19T21:30:36.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:32:34.000Z
15375,Enchanted Tales with Belle,10,2018-04-19T21:30:36.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:33:34.000Z
15421,Enchanted Tales with Belle,10,2018-04-19T21:30:36.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:34:34.000Z
15467,Enchanted Tales with Belle,10,2018-04-19T21:30:36.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:35:34.000Z
15513,Enchanted Tales with Belle,10,2018-04-19T21:36:35.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:36:35.000Z
15559,Enchanted Tales with Belle,10,2018-04-19T21:36:35.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:37:34.000Z
15605,Enchanted Tales with Belle,10,2018-04-19T21:36:35.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:38:34.000Z
15651,Enchanted Tales with Belle,10,2018-04-19T21:36:35.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:39:34.000Z
15697,Enchanted Tales with Belle,10,2018-04-19T21:36:35.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:40:34.000Z
15743,Enchanted Tales with Belle,10,2018-04-19T21:36:35.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:41:34.000Z
15789,Enchanted Tales with Belle,10,2018-04-19T21:42:35.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:42:35.000Z
15835,Enchanted Tales with Belle,10,2018-04-19T21:42:35.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:43:34.000Z
15881,Enchanted Tales with Belle,10,2018-04-19T21:42:35.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:44:34.000Z
15927,Enchanted Tales with Belle,10,2018-04-19T21:42:35.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:45:34.000Z
15973,Enchanted Tales with Belle,10,2018-04-19T21:42:35.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:46:34.000Z
16019,Enchanted Tales with Belle,10,2018-04-19T21:42:35.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:47:34.000Z
16065,Enchanted Tales with Belle,10,2018-04-19T21:48:36.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:48:36.000Z
16111,Enchanted Tales with Belle,10,2018-04-19T21:48:36.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:49:34.000Z
16157,Enchanted Tales with Belle,10,2018-04-19T21:48:36.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:50:34.000Z
16203,Enchanted Tales with Belle,10,2018-04-19T21:48:36.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:51:34.000Z
16249,Enchanted Tales with Belle,10,2018-04-19T21:48:36.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:52:34.000Z
16295,Enchanted Tales with Belle,10,2018-04-19T21:48:36.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:53:34.000Z
16341,Enchanted Tales with Belle,10,2018-04-19T21:54:35.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:54:35.000Z
16387,Enchanted Tales with Belle,10,2018-04-19T21:54:35.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:55:34.000Z
16433,Enchanted Tales with Belle,10,2018-04-19T21:54:35.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:56:34.000Z
16479,Enchanted Tales with Belle,10,2018-04-19T21:54:35.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:57:34.000Z
16525,Enchanted Tales with Belle,10,2018-04-19T21:54:35.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:58:34.000Z
16571,Enchanted Tales with Belle,10,2018-04-19T21:54:35.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T21:59:34.000Z
16617,Enchanted Tales with Belle,20,2018-04-19T22:00:38.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T22:00:38.000Z
16663,Enchanted Tales with Belle,20,2018-04-19T22:00:38.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T22:01:34.000Z
16709,Enchanted Tales with Belle,20,2018-04-19T22:00:38.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T22:02:34.000Z
16755,Enchanted Tales with Belle,20,2018-04-19T22:00:38.000Z,WaltDisneyWorldMagicKingdom_16767276,2018-04-19T22:03:34.000Z
